Variants,Trace,No of occurance,Key,Case_Duration_days,Date,User,Activity,Role,Product_hierarchy,NetValue,Company,Delivery,Delivery_Date,Good_Issue_Date,Difference,Customer,OrderType,clientCode,NotInTime,Delayed,PromiseMAD,ActualMAD,Execution_Status,User_Type,Change_Status,ID_Change_Status,Block_Status,ID_Block_Status,Local_Family_code,Last Activity,First Activity
1,Line Creation,3340,7080000705_10,0,2016-12-05 21:40:47,User8,Line Creation,Customer Service Representative,TLC Optical Cables,2046.72,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463004000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000705_16,0,2016-12-05 21:40:50,User8,Line Creation,Customer Service Representative,TLC Optical Cables,2046.72,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463004000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000706_20,0,2016-12-05 21:54:11,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1637.69,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463004000000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_10,0,2016-05-20 19:24:09,User8,Line Creation,Customer Service Representative,TLC Optical Cables,2781.44,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_100,0,2016-05-20 19:42:11,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_110,0,2016-05-20 19:42:13,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_120,0,2016-05-20 19:42:14,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_130,0,2016-05-20 19:42:15,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_140,0,2016-05-20 19:42:17,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_150,0,2016-05-20 19:42:19,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_160,0,2016-05-20 19:42:20,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_170,0,2016-05-20 19:42:22,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_180,0,2016-05-20 19:42:23,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_190,0,2016-05-20 19:42:25,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_20,0,2016-05-20 19:24:12,User8,Line Creation,Customer Service Representative,TLC Optical Cables,2086.08,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_200,0,2016-05-20 19:42:27,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_210,0,2016-05-20 19:42:28,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_220,0,2016-05-20 19:42:30,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_230,0,2016-05-20 19:42:32,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_240,0,2016-05-20 19:47:38,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1440.56,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_250,0,2016-05-20 19:49:26,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_260,0,2016-05-20 19:49:28,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_270,0,2016-05-20 19:49:29,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_280,0,2016-05-20 19:49:31,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_290,0,2016-05-20 19:51:29,User8,Line Creation,Customer Service Representative,TLC Optical Cables,347.68,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_30,0,2016-05-20 19:29:44,User8,Line Creation,Customer Service Representative,TLC Optical Cables,695.36,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_300,0,2016-05-20 19:52:55,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_310,0,2016-05-20 19:53:07,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_320,0,2016-05-20 19:53:26,User8,Line Creation,Customer Service Representative,TLC Optical Cables,957.93,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_330,0,2016-05-20 19:55:26,User8,Line Creation,Customer Service Representative,TLC Optical Cables,214.9,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_340,0,2016-05-20 19:56:40,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_350,0,2016-05-20 19:56:41,User8,Line Creation,Customer Service Representative,TLC Optical Cables,1456.32,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_360,0,2016-05-20 19:56:43,User8,Line Creation,Customer Service Representative,TLC Optical Cables,958.04,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
1,Line Creation,3340,7080000710_40,0,2016-05-20 19:32:16,User8,Line Creation,Customer Service Representative,TLC Optical Cables,803.4,767,,,0.0,,Customer 9,US-Return Order,0070100230,0,IN TIME,0.0,1463695200000.0,Manual,Human,no change ,Without change,no block ,Without block,LocalFamily22,Line Creation,Line Creation
